SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,pmra,pmdec,radial_velocity
4364314662596822528,255.7060455829585,-6.068775050811116,50.55127732356725,0.019797414541244507,10.055166244506836,-126.14286547982505,-83.79164227929441,-20.18682098388672
6060965699625586176,191.30839815813187,-57.35858570401222,50.55334497113012,0.02011752501130104,7.544894695281982,-201.0291121333119,-131.33962040164909,14.607087135314941
6143175840408947840,182.47663535033772,-46.20876552057342,50.553599131986786,0.024792730808258057,8.066553115844727,-382.31246838504984,-84.02841259061294,-6.3582329750061035
180116295441149824,67.51462652606764,41.30954185399943,50.55388527417569,0.19268345832824707,18.125947952270508,-62.01840857056106,-112.78067389489165,
1827242816201846144,300.1821218062407,22.709741105168273,50.56684941372739,0.01619802415370941,7.428370952606201,-3.208339784864691,-250.32333085817578,-2.531722068786621
2972230554107163264,83.74299555848813,-15.195216780248726,50.56723686643923,0.12960267066955566,17.83646011352539,-117.57274533673387,68.75812946402706,
2962658549471532672,76.70644211936715,-21.584630366824552,50.581136773614574,0.10382480174303055,11.04598331451416,68.24155019505568,-11.617803249989382,
6143175943486753152,182.48992008073932,-46.19264116008711,50.58656062321964,0.025697816163301468,11.997296333312988,-384.8257022443678,-79.52003780129846,-5.1819047927856445
6853658057885526912,301.3968679556646,-22.304962207672475,50.59226281669728,0.023908039554953575,12.57409381866455,55.45930249435985,-97.49283158278851,-28.029632568359375
5431884378073753984,146.41607682749785,-39.04186734614797,50.59253139068576,0.31535211205482483,11.491857528686523,-151.52860461410137,-266.9255959111074,
6371557530914670848,317.3556254791766,-73.17536891577662,50.59874841484268,0.03963909298181534,11.281670570373535,433.7958515615883,-303.6548348555107,-8.85477066040039
3499296429434610304,194.05414981104076,-22.08421085269118,50.6099946750953,0.03931204974651337,11.470684051513672,-294.9205797374838,-285.7245851293034,-20.99936294555664
3506061587037686144,199.85306656459497,-21.80062258527888,50.610678511416516,0.07329723238945007,16.536739349365234,-4.825087722687805,-459.822183508678,
2617043665033540480,329.081141150411,-10.339180451461445,50.61166328316287,0.020785938948392868,13.265077590942383,-307.33453280079084,-272.34365078589855,5.118667125701904
2836510961942677376,340.84852132214786,22.138349954479125,50.62147840267477,0.023238137364387512,13.353373527526855,390.1012455182109,2.2918930333015544,-10.813243865966797
6490470881687779968,349.7716524183916,-60.52085491449015,50.622796569357625,0.01824643835425377,8.482868194580078,-93.3655965907071,-43.22741300179678,-1.9974744319915771
4269094967139156736,287.16484478847383,3.796857603407455,50.62726394795403,2.2225797176361084,19.941194534301758,-23.43188673643416,3.963699163983539,
1827242816176111360,300.1790158599167,22.708365170697956,50.629105537293405,0.013575751334428787,13.194602966308594,-12.193028920065139,-253.99335006117343,1.4559111595153809
6189329043571426944,201.97387066561288,-26.950893753633324,50.636091716112496,0.026273665949702263,10.837474822998047,-197.5324987250333,-108.48689397400895,22.291046142578125
271438845031711104,63.289844744256364,50.52751894158117,50.644608637048854,0.0728226825594902,13.245805740356445,-394.8683705998553,-176.03440103351113,-89.40396118164062
2775987485397299072,11.08183889277884,12.616598050741123,50.64767117224317,0.047736845910549164,11.632858276367188,283.3037753146519,-184.06535616105225,32.01091384887695
265201384281320448,87.85441435895838,55.18811792034226,50.6498394777885,0.05670352280139923,15.59860897064209,-23.832515196862996,-225.9357128793664,
4676145235499604096,61.51584482379152,-64.09722087351366,50.65026006247106,0.014776373282074928,13.601705551147461,-38.99041100379563,-54.253273513002206,-4.991180896759033
4269411798275964800,286.8411301628289,4.731349391411659,50.65603576566617,0.059069402515888214,15.255529403686523,-249.61535074858983,-153.9168462243502,28.750394821166992
4966072879648455296,37.489187626886974,-36.11070763794735,50.661124805360544,0.6070902943611145,15.3076171875,-27.699987094556565,112.78702032827297,
4676145235500131456,61.50777442612182,-64.09381604170733,50.669487105778316,0.018239887431263924,9.649585723876953,-39.42897340499907,-46.868157309644815,-3.6456379890441895
4103719347391021952,278.5682795895211,-14.437156292236779,50.702476399487786,0.07541155070066452,13.563292503356934,236.49703880463682,91.25525878392253,-39.1036262512207
6658123517042686464,288.164090058716,-50.271765612752674,50.703788497178685,0.21850593388080597,13.393101692199707,67.49054288054245,-64.78958058455272,-2.554107189178467
3082317193037072256,118.64132984200316,-1.4125566023335825,50.71416764263571,0.5135312080383301,7.245993614196777,-251.9570675488245,-56.450973459384834,108.60012817382812
3618657732410663808,208.31631313530912,-9.277531063390487,50.7380729734288,0.023519935086369514,14.549410820007324,352.186175943227,-358.57720650848137,
1209182041427374080,230.6940612028796,18.919305187888703,50.74538571235775,0.018029777333140373,6.958223819732666,-229.90493072878724,77.60691004519808,-7.131204605102539
4110023156763233408,261.8107667727851,-25.162126124890616,50.74583204103073,0.023009920492768288,12.098161697387695,426.3363921344734,-451.26591814316674,-12.261870384216309
91196316201965184,29.56508818927173,18.12063665648874,50.74752619389176,0.06958672404289246,15.631049156188965,-87.84939162651432,87.90567170762215,
3943232534137347072,196.56373842643197,20.72925425051951,50.75462072435086,0.05721727013587952,11.070570945739746,-45.51594897894953,61.521696550267265,
1851868127125091840,319.02526757391206,29.864317928119615,50.75995459634728,0.40248537063598633,11.412565231323242,200.46008701811286,36.53663325772578,-3.878169059753418
2384000217021721600,345.1401070915563,-23.95439911955039,50.76311724809625,0.01897674985229969,10.682731628417969,191.28731415471967,-345.5003164175645,0.7950975298881531
4561968271578549632,254.7899234576069,20.97176340202292,50.77276348117683,0.07265733927488327,11.504212379455566,-23.44685095894829,117.72813868750995,
1892539307048909184,333.63077733160594,27.857545343181602,50.774529767698425,0.1010190099477768,15.510377883911133,-205.35801955369766,543.1007840985111,-351.1481018066406
4977142934516994176,3.7382479522578875,-48.73677761063174,50.776428502079575,0.24032992124557495,19.031240463256836,871.6603968855355,281.659803617169,
2383999392388000640,345.15340839394395,-23.971174013637587,50.77758394634132,0.0171885434538126,10.691418647766113,194.13144484107667,-347.39255735629183,0.7151673436164856
696501553469122304,144.84494415736484,29.72384628471681,50.78452336025994,0.11252446472644806,15.901476860046387,-430.0033042801652,-79.42307911799726,
6221167631840454400,216.5238030463142,-29.781111592648628,50.78609117482581,0.02927379496395588,12.865340232849121,89.0387063887501,-144.24358732866392,-22.750423431396484
6053245135154609280,181.72076420594314,-64.61389471172151,50.79192327463149,0.10494329035282135,4.060889720916748,34.27029065373058,-36.90243212526111,13.127230644226074
4140696473069943424,256.7285343036299,-13.245271181353358,50.79393465443398,0.5019317865371704,19.635587692260742,-12.16999637832935,-189.46513800461105,
4109528651372564096,258.88872293641117,-24.813194080523555,50.798052701824915,3.1272318363189697,20.65437126159668,11.526206899063633,-6.010607656839696,
3330473222213987072,95.78454797036525,10.301540159752854,50.798936557176354,1.5530354976654053,20.010263442993164,19.344959498064643,2.553025481383685,
1814070838668707840,311.0915839709638,19.74716000109157,50.80441958228267,0.5725253224372864,9.649383544921875,30.088694103111607,-554.7933430497548,
3943232534138172672,196.56388745169696,20.729669941506916,50.80727454464759,0.022588036954402924,8.973732948303223,-56.04058526477058,94.55256119805307,-2.799250364303589
2759428634126128384,357.6539217495241,9.94925709891855,50.80855501441288,0.11625293642282486,12.382194519042969,613.6245550532719,211.39350463442594,
1892539307049423872,333.6298281538961,27.85755819173504,50.819395732748646,0.026914488524198532,9.656970024108887,-211.58183267371408,532.3989367585818,20.059040069580078
2760661255379706240,356.69003158386596,11.485592339820352,50.82455959029246,0.1433430016040802,17.376922607421875,-386.22904595678057,-83.29493324865417,
4130971047908354304,249.4304219999168,-20.226456686831906,50.8251544838723,0.026868853718042374,12.32569694519043,89.0238268858021,-81.90404202736752,11.469127655029297
6044721476534419584,248.85263640263352,-27.319139168874262,50.82619648473647,0.030425390228629112,12.750802993774414,-5.798222104249817,-894.8532260038924,-12.927224159240723
3390044040652614656,82.65453223954857,15.240640228664581,50.831097643304496,0.03175370767712593,11.664271354675293,-122.05138499197056,-136.02525852726717,2.0723633766174316
4689958778035794048,7.773722280188864,-72.01767831001747,50.8419689192465,0.019159894436597824,12.300687789916992,416.89500895104345,140.97041777478594,14.563661575317383
